Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_09_963.jpg;0;0;1;0;99.67064;85.58982;359.9901;50.66685;1.595385E-05
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_10_004.jpg;0;0;1;0;99.67063;85.58982;359.9896;50.66685;1.460065E-05
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_10_046.jpg;0;0;1;0;99.67062;85.58981;359.9892;50.66685;1.317409E-05
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_10_092.jpg;0;0;0;0;99.67062;85.58981;359.9889;50.66685;1.191656E-05
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_10_138.jpg;0;0;0;0;99.67062;85.58981;359.9887;50.66685;1.084934E-05
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_10_180.jpg;0;0;0;0;99.67062;85.58981;359.9886;50.66685;8.830803E-06
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_10_222.jpg;0;0;0;0;99.67062;85.58981;359.9887;50.66685;7.613509E-06
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_10_264.jpg;0;0;0;0;99.67062;85.58981;359.9889;50.66685;6.23113E-06
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_10_305.jpg;0;0.0753168;0;0;99.67106;85.59035;0.00491329;50.66684;5.101901E-06
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_10_348.jpg;0;0.1999149;0;0;99.67111;85.59042;0.006434496;50.66916;3.851987E-06
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_10_393.jpg;0;0.3382884;0;0.01501979;99.67139;85.59074;0.01592258;50.62695;-6.759694E-05
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_10_434.jpg;0;0.4509132;0;0.01629722;99.67189;85.59136;0.03172868;50.51868;4.785135E-05
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_10_481.jpg;0;0.6011646;0;0.04195531;99.67439;85.59439;0.1134432;50.4435;0.0002616087
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_10_525.jpg;0;0.7375572;0;0.06134499;99.67692;85.59745;0.1924373;50.42253;0.0002285992
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_10_571.jpg;0;0.8758284;0;0.111653;99.68115;85.60255;0.3253304;50.32335;0.0007415744
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_10_613.jpg;0;0.9992266;0;0.1140994;99.68535;85.6076;0.4422524;50.40664;-0.0009025856
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_10_659.jpg;0;1;0;0.1679849;99.6946;85.61872;0.6807671;50.37394;-0.000695221
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\vision_img data 12_15_2020\IMG\robocam_2020_12_15_14_05_10_705.jpg;0;1;0;0.2026034;99.70193;85.62759;0.8516586;50.40884;-0.0006693791
