C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\trial data analysis\IMG\robocam_2020_12_15_17_37_36_822.jpg;-15;0;0;0.1332508;96.88684;88.87147;358.657;80.15914;355.0237
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\trial data analysis\IMG\robocam_2020_12_15_17_37_36_864.jpg;-15;0;0;0.1430476;96.88644;88.87218;358.5895;78.36523;355.1973
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\trial data analysis\IMG\robocam_2020_12_15_17_37_36_905.jpg;-15;0;0;0.1619553;96.88646;88.87225;358.4444;76.6226;355.3418
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\trial data analysis\IMG\robocam_2020_12_15_17_37_36_946.jpg;-15;0;0;0.1638205;96.88655;88.87237;358.3219;74.80863;355.5275
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\trial data analysis\IMG\robocam_2020_12_15_17_37_36_988.jpg;-15;0;0;0.1697003;96.88651;88.87269;358.1945;72.99619;355.7368
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\trial data analysis\IMG\robocam_2020_12_15_17_37_37_030.jpg;-15;0;0;0.1758605;96.88674;88.87274;357.9832;70.27084;356.081
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\trial data analysis\IMG\robocam_2020_12_15_17_37_37_071.jpg;-15;0;0;0.1813368;96.8865;88.87345;357.8403;68.46375;356.3432
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\trial data analysis\IMG\robocam_2020_12_15_17_37_37_114.jpg;-15;0;0;0.1874817;96.88634;88.87397;357.682;66.65182;356.6138
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\trial data analysis\IMG\robocam_2020_12_15_17_37_37_156.jpg;-15;0;0;0.193141;96.88609;88.87467;357.528;64.84454;356.9153
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\trial data analysis\IMG\robocam_2020_12_15_17_37_37_197.jpg;-15;0;0;0.1990551;96.88579;88.87547;357.3691;63.04137;357.2371
C:\D drive\Fall 2020\EC500\project\EC500_project\code\data\trial data analysis\IMG\robocam_2020_12_15_17_37_37_239.jpg;-15;0;0;0.2042635;96.88548;88.87634;357.2008;61.24189;357.5716
